Pomiar,dzien_tygodnia,miesiac,dzien_roku,weekend,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_median_7,rolling_median_14,rolling_median_30,rolling_std_7,rolling_std_14,rolling_std_30,expanding_mean,expanding_median,expanding_std,nested_mean_7_std_7,nested_mean_7_std_14,nested_mean_7_std_30,nested_mean_14_std_7,nested_mean_14_std_14,nested_mean_14_std_30,nested_mean_30_std_7,nested_mean_30_std_14,nested_mean_30_std_30,nested_std_7_mean_7,nested_std_7_mean_14,nested_std_7_mean_30,nested_std_14_mean_7,nested_std_14_mean_14,nested_std_14_mean_30,nested_std_30_mean_7,nested_std_30_mean_14,nested_std_30_mean_30,lag_1,lag_2,lag_3,trend,seasonality,residual
6.712919,7,7,198,True,5.481711857142857,7.025166928571429,8.259227666666666,5.370199,6.0688085,7.683474,1.6979614357374035,3.3620778843563786,3.740280998622913,11.944001111111112,9.452414999999998,9.433373646697106,0.49855728731615895,1.9652967282541216,1.7229058132594417,0.6658707114115532,1.231840648421188,0.9598358794688323,0.17223890413749493,0.2881425916217832,0.7644754873356102,2.0665353245453715,3.353979200061102,3.321986261152583,3.9135462355924022,3.923896534165415,3.595663975460475,3.707200080550822,3.666229480825442,3.45943436186641,6.077924,4.953055,8.109726,7.905104633333334,1.6921816593181822,-2.8843672926515156
8.581526,1,7,199,False,6.098572285714285,6.456274571428572,8.223541633333333,6.077924,6.0688085,7.683474,1.94763256312988,2.0417012194433073,3.7316304798227327,11.927104251256281,9.343421,9.412540388572156,0.2903871478067552,1.8152359848574564,1.7731779328174522,0.5901234213007176,1.328576211486409,1.0329731158866788,0.0911045416843923,0.2904422156599976,0.7324262340056487,2.02725202760596,3.1350099940484086,3.3082474826907964,3.6097639312798715,3.7649752119599893,3.571744864722139,3.726610423322307,3.6708466794392542,3.471480718944307,6.712919,6.077924,4.953055,8.00973125,5.047591581540404,-4.4757968315404035
10.522706,2,7,200,False,7.189722142857144,6.517164285714285,8.0789939,6.712919,6.0688085,7.683474,1.986164108221119,2.1545192397649107,3.5450553778447564,11.92008226,9.452414999999998,9.389386168853415,0.6326572882556455,1.6007682518837054,1.782554121126368,0.5287164034354438,1.3298548389211273,1.098348948834831,0.10805182577041039,0.27546939931519654,0.6921022648781762,1.989727224452817,2.918825816439272,3.2648947142667177,3.293166592035002,3.647568688921197,3.5378478989644435,3.702859034058419,3.6672137681246717,3.483644520088644,8.581526,6.712919,6.077924,7.938673783333332,3.843146498207071,-1.2591142815404037
11.484243,3,7,201,False,8.063157,6.786696928571429,8.206596600000001,8.109726,6.0688085,7.910256,2.3615359749554243,2.5203091893334366,3.597813380343435,11.917913905472638,9.561409,9.365933739822696,0.9961392139172841,1.3434791339066574,1.782346571502667,0.36876923750831303,1.2324946101767429,1.1418784298033173,0.10823061413086896,0.24172736528801728,0.6496468017596998,2.0279783404954,2.731936552634039,3.2341340019713187,3.0209131819353785,3.570661959846066,3.5168737057635577,3.681782449571769,3.667220102943695,3.4975552093339126,10.522706,8.581526,6.712919,7.947740666666666,-0.43122117590909115,3.967723509242424
12.645321,4,7,202,False,8.711099142857142,7.340037357142856,8.5349726,8.581526,6.3954215,8.309402500000001,2.9301981751454664,2.8962476596360087,3.535802911929932,11.92151493069307,9.5976865,9.342746532111535,1.3372653180075331,1.2918915194104763,1.7843199908694973,0.3066861820635431,1.1103489062695278,1.154963918596534,0.13977418806294384,0.22334302313349885,0.6030114254187957,2.1207429799226913,2.570470076773268,3.2094293172033606,2.8363369838499843,3.501602578857686,3.502258167862482,3.6617447987281038,3.6603543881367435,3.5094531967094427,11.484243,10.522706,8.581526,8.129164433333331,-0.8767219819696966,5.392878548636364
14.114915,5,7,203,False,10.019936285714286,7.915410357142856,8.834929666666666,10.522706,7.411322500000001,8.5453025,3.016712212722753,3.381763135183547,3.6165506002576207,11.932319857142856,9.633964,9.320863632742663,1.766557983967771,1.533687086610657,1.810561656133395,0.5047152874908741,0.9822199950187993,1.1469973517703995,0.2580344791078739,0.241894867156163,0.5514392371139077,2.221465619770784,2.4733424471292946,3.181254387690208,2.817774983865693,3.4580055251201336,3.502834592812213,3.6455161757420207,3.657208352165568,3.523676312910668,12.645321,11.484243,10.522706,8.2564694,-1.5034785410606066,7.361924141060606
12.173661,6,7,204,True,10.890755857142858,8.095520142857143,8.883309866666668,11.484243,7.411322500000001,8.5453025,2.5296276948945526,3.544601046268389,3.65220113022208,11.933502901960784,9.6430355,9.297892851435968,1.9803386265937635,1.8084541686967424,1.8687359633246556,0.6511810745642218,0.808880526227901,1.1400100419607557,0.32284170407254364,0.2623185449442405,0.4981558063751119,2.3528331664009423,2.374556291221677,3.1319755956396222,2.843031339140854,3.426863397827403,3.5056796458415893,3.6313335541490668,3.6562884693030666,3.5366056851623187,14.114915,12.645321,11.484243,8.288523249999999,1.5981565922727268,2.2869811577272734
6.331927,7,7,205,True,10.836328428571429,8.159020142857143,8.773241966666667,11.484243,7.411322500000001,8.309402500000001,2.636347251331408,3.501121956389787,3.678461280623702,11.906178141463414,9.633964,9.283323473254699,1.845779474517785,2.0318596287991824,1.9195280014926344,0.7455591428167074,0.6898299842170386,1.1399644201839063,0.3353029970621018,0.26254599852742616,0.43771843063997423,2.486888282914372,2.2767118037298717,3.0889129378314695,2.8628947780027696,3.388220506797586,3.5153234641509936,3.622502165863466,3.6648511232071437,3.5493053835444632,12.173661,14.114915,12.645321,8.219275633333332,0.14302797863636316,-2.030376611969695
8.037389,1,7,206,False,10.75859457142857,8.428583428571429,8.757518966666668,11.484243,8.0735575,8.0735575,2.720587897333712,3.318648399693398,3.6806367774223676,11.887397611650485,9.5976865,9.264575646676695,1.5054624774428456,2.2204017246156447,1.9630690504750785,0.7354586268616593,0.666806589503861,1.1399140525776816,0.32101221771034383,0.2641773807189135,0.37197088645991805,2.5973104735149195,2.3122812505604395,3.0495159845442292,3.0453158037527825,3.3275398675163275,3.522631558568462,3.615217351234842,3.6709138872785743,3.5623646510201294,6.331927,12.173661,14.114915,8.256467299999999,-1.940071036515151,1.7209927365151514
8.436292,2,7,207,False,10.46053542857143,8.825128785714286,8.624468233333333,11.484243,8.273009,8.0735575,2.8613855061653837,2.9120177739194624,3.6149429896553653,11.870725603864734,9.561409,9.245173704240925,1.1316541411060432,2.280616818271126,1.9904459495334887,0.6812813515522471,0.7503075936173016,1.1419644394026807,0.2328328654979941,0.26823868649493043,0.3221575191653185,2.722342101792671,2.3560346631227445,3.0348650435451585,3.1535298800605753,3.2233482360477885,3.513574536812876,3.625201295779214,3.6640301649188167,3.571920965482617,8.037389,6.331927,12.173661,8.37833045,-0.7074501319696979,0.7654116819696978
5.22504,3,7,208,False,9.566363571428571,8.814760285714286,8.409173033333333,8.436292,8.273009,7.8740875,3.4129848644407015,2.925492885005293,3.6187825400604154,11.838775192307692,9.452414999999998,9.23431941315472,0.8071776060209576,2.205172790326434,1.9973302923057292,0.5243312020865654,0.8255176015591043,1.1435217889973925,0.17177074165872167,0.2651555283433477,0.2913055617555094,2.8725490860048537,2.450263713250127,3.030370338323992,3.2114132651565552,3.116163223545967,3.501555556358576,3.6281968900244976,3.654989669798133,3.5820701650497164,8.436292,8.037389,6.331927,8.486584083333334,0.09115017560606109,-3.352694258939395
7.14817,4,7,209,False,8.781056285714286,8.746077714285715,8.280961566666667,8.037389,8.2368405,7.5202905,3.2130339421482286,2.954462332454049,3.5920651078201167,11.816332105263157,9.343421,9.217806788882726,0.7861526891670354,2.109833401616275,1.9849765338307697,0.3772909652252713,0.8853076279981901,1.1392755295550083,0.22737407306538937,0.26983395080386846,0.28146773116903145,2.912954195576677,2.5168485877496845,3.055448544277388,3.219729646987703,3.0280333154188432,3.496152078518444,3.6362343465802383,3.648989572654171,3.5942382039629925,5.22504,8.436292,8.037389,8.630212349999999,0.48159266045454574,-1.9636350104545444
7.873873,5,7,210,False,7.889478857142858,8.954707571428571,8.2990975,7.873873,8.2368405,7.792329499999999,2.188990758025673,2.7629328017528247,3.588468871101039,11.79755849047619,9.325278,9.19975167779078,1.1770927796655495,1.9808135465763343,1.9679882913483637,0.34589801221947647,0.9146634188349847,1.138324394976875,0.24501476355609944,0.27098593324176556,0.2754221724290718,2.7947082734770943,2.5080869466239393,3.0683448797392723,3.131325313640457,2.974550148753075,3.4835779957980266,3.6322226709864407,3.6388694233642305,3.6081853452357118,7.14817,5.22504,8.436292,8.751162233333332,2.017261527121212,-2.8945507604545444
8.744954,6,7,211,True,7.3996635714285715,9.145209714285714,8.160603933333332,7.873873,8.508909,7.792329499999999,1.2548752408350978,2.638464115947349,3.483425908127941,11.783091170616114,9.307135,9.180227016637362,1.3979554369829397,1.783485153418172,1.9448115135680597,0.330672138927399,0.9504964264413707,1.1344623639751499,0.24590645188776314,0.27650582079274366,0.2844169951499776,2.612600780040029,2.4827169732204863,3.0409382871200474,3.001877180737452,2.9224542599391525,3.4613606385442908,3.6081119249729925,3.6197227395610296,3.6164940044046356,7.873873,7.14817,5.22504,8.948611549999999,4.952873546818182,-5.156531096818181
5.406631,7,7,212,True,7.267478428571429,9.051903428571428,7.817714366666666,7.873873,8.508909,7.429478,1.4234979382510333,2.7517610499404297,3.2120936008853036,11.753013528301887,9.234565,9.16891171026629,1.430655720242625,1.5867017210673047,1.8774894485660638,0.2341976876996492,0.9541957383779948,1.1027063495897702,0.308226212674063,0.3216625526394609,0.31275874609567067,2.4393365924571184,2.463112437685745,2.995196381316497,2.8948256226732583,2.878860200338014,3.4341329910069116,3.5414879707246496,3.581995068294058,3.6097850101739453,8.744954,7.873873,7.14817,9.2053298,0.8345951149999997,-4.633293914999999
8.45465,1,8,213,False,7.327087142857144,9.042840857142856,7.9924949,7.873873,8.445471000000001,7.792329499999999,1.4691165112355118,2.753637626254498,3.09325401875713,11.737528253521127,9.161995,9.150052808768159,1.2546439966838088,1.4508472306509776,1.8357511749688051,0.14827459723949998,0.8596070467929912,1.0890237285603268,0.2665179307688805,0.3380474670881528,0.3243823554692945,2.2605549658716613,2.4289327196932904,2.907276845934723,2.814109797896272,2.9297128008245275,3.3924177237199205,3.4575761480581875,3.5363967496465145,3.599391023176221,5.406631,8.744954,7.873873,9.45932608333333,-2.4795028501515146,1.4748267668181851
7.275393,2,8,214,False,7.161244428571429,8.810889928571429,8.0269676,7.275393,8.2368405,7.792329499999999,1.386219689757823,2.7561597603351853,3.078792780877671,11.716677154205607,9.0440845,9.133643244138145,0.919812344362428,1.4535075855981068,1.8233027631125005,0.15019972510172946,0.7036299316751568,1.0873823322769038,0.206742957690666,0.3421544866747123,0.33207731536945395,2.0498169920991525,2.386079546945912,2.809820637648307,2.7918443673842326,2.9726871237224044,3.358279722321256,3.380983261089945,3.5030922784345795,3.58823968291026,8.45465,5.406631,8.744954,9.701531716666665,-0.8133231440909086,-1.612815572575756
11.24839,3,8,215,False,8.021723,8.794043285714286,7.850379966666667,7.873873,8.2368405,7.792329499999999,1.793624723813394,2.739231120936925,2.702220124242294,11.714499074418606,9.161995,9.112333933970202,0.5794104448783521,1.4554669134070877,1.7719411604734752,0.15320805298644424,0.5227697373006142,1.0681306358593485,0.19338825028173295,0.36978414502391627,0.3400698913115722,1.8184798291523945,2.345514457578624,2.7025014135318335,2.765235543945894,2.9883244045512245,3.307367435341845,3.250045773115928,3.4391213315702127,3.5560806970773577,7.275393,8.45465,5.406631,9.926805216666665,1.0410463331818185,0.2805384501515171
15.511892,4,8,216,False,9.21654042857143,8.998798357142858,8.045101366666668,8.45465,8.2368405,7.792329499999999,3.2825029548266444,3.128703824840594,3.028640080539672,11.732079597222222,9.234565,9.09478874394534,0.7216788347718908,1.455751974582304,1.73862705670621,0.1291267635519794,0.3915567592593876,1.0278413985343864,0.16753050617858356,0.37656682287260856,0.3249910304334504,1.8284039738207396,2.370679084698708,2.6448267588677536,2.7901271857154013,3.0049284163515524,3.285050544092931,3.1695564835044356,3.402895415042337,3.5371714952203828,11.24839,7.275393,8.45465,10.113374516666665,-3.473558754696969,8.872076238030303
12.75457,5,8,217,False,9.913782857142857,8.901630857142857,8.213227499999999,8.744954,8.2368405,7.9556309999999995,3.463159017569295,2.9749367015065737,3.1471196328945625,11.736791534562212,9.307135,9.073977052479309,1.0941367867712914,1.4501349828597754,1.7234045634764443,0.13178748019357742,0.32238624069692484,0.9703556745659376,0.14610013797601484,0.3493491382745004,0.3065896549564687,2.0104280108984,2.402568142187747,2.5943325371791075,2.8204134571087933,2.9758693853746254,3.2643149875969746,3.106506592332082,3.369364631659262,3.5221513265542983,15.511892,11.24839,7.275393,10.305392916666666,-0.8797929774242418,3.3289700607575754
7.493069,6,8,218,True,9.734942142857145,8.567302857142858,8.2997113,8.45465,7.9556309999999995,7.9556309999999995,3.564422088714595,2.838827509880099,3.0879838784963902,11.717324917431192,9.234565,9.057606583229877,1.2143704105871294,1.362216653181092,1.740162708301627,0.17348645283367176,0.26633203125845883,0.9286578472471516,0.1756454321119281,0.3059064618818875,0.29785413389887766,2.340363274881185,2.4764820274606074,2.5401223122297183,2.8490367990991863,2.9254569899183194,3.2301732714772005,3.050014873813289,3.329063399393141,3.5040200251966027,12.75457,15.511892,11.24839,10.3162831,-2.0380204183333324,-0.7851936816666671
5.38841,7,8,219,True,9.732339142857143,8.499908785714286,8.2773352,8.45465,7.9556309999999995,7.9556309999999995,3.568114484554952,2.90637374275496,3.1071478281939724,11.688425762557078,9.161995,9.046922457194592,1.1960678605918955,1.269093752934384,1.7664875636304922,0.2054037180304097,0.21322312818257522,0.8967264339683504,0.16651529100011916,0.2673965824706571,0.2933503774020838,2.6467370672103168,2.5430368298337176,2.513176160790271,2.871124326644119,2.8829749746586883,3.193981666652056,3.03502262057167,3.28825529564816,3.485571782674599,7.493069,12.75457,15.511892,10.057449400000001,-3.1979208198484845,-1.4711185801515163
6.16855,1,8,220,False,9.405753428571428,8.366420285714286,8.161216066666666,7.493069,7.683471,7.683471,3.8015378852268005,2.9714403273131786,3.1190686184015104,11.663335418181818,9.0440845,9.033912320958446,1.0373101135999352,1.1550511846197158,1.779585970598271,0.2308604937082731,0.22260500404218095,0.8560828156990811,0.16033085151948911,0.21776702031110615,0.28875592348771334,2.9799401206376435,2.620247543254653,2.509472961044458,2.9022389982239303,2.8581743980601013,3.1603433166169412,3.0387104205208675,3.2481432842895273,3.4673714202780794,5.38841,7.493069,12.75457,9.964918866666668,1.7666766528787887,-5.563045519545457
11.158001,2,8,221,False,9.960411714285714,8.560828071428572,8.351718533333333,11.158001,7.683471,7.9556309999999995,3.7213025733709095,3.063957577182287,3.121847215855116,11.661048837104072,9.161995,9.013421415909715,0.6744247301579928,1.103167496262706,1.8094450366776067,0.23119424186263188,0.23334343078313788,0.8397489828880661,0.17371389916055346,0.18412277003538816,0.27723019767471946,3.313523389725227,2.68167019091219,2.4999773776162653,2.9462101149163735,2.8690272411503033,3.1277378214961105,3.044861054089074,3.2129221575895097,3.452813523274363,6.16855,5.38841,7.493069,9.9881945,-1.277069031969697,2.446875531969697
5.860218,3,8,222,False,9.190672857142857,8.60619792857143,8.404942366666667,7.493069,7.683471,7.9556309999999995,3.9600877963392223,3.015075751278791,3.0627971017192728,11.634918968468467,9.0440845,9.00142937367959,0.3204435733350866,1.0840861848141745,1.799975409653744,0.22520009614918254,0.23918478430832643,0.8395796735845678,0.12164769208369826,0.18367843883324067,0.266697949260369,3.6230181143717743,2.7207489717620845,2.5578931161040472,2.9856164906794977,2.8754260173126966,3.089301101551036,3.096372050871499,3.1732089119937137,3.4350481573175937,11.158001,6.16855,5.38841,9.973374200000002,-2.3389377850000006,-1.7742184150000018
7.78316,4,8,223,False,8.086568285714284,8.651554357142858,8.568225799999999,7.493069,7.828516499999999,7.9556309999999995,2.816135791788145,2.9961720235370084,2.8836894166347653,11.617646506726457,8.926174,8.984836078612274,0.6535066108393007,1.0931352286387024,1.742259677470902,0.163581970534937,0.24181091517363482,0.8440601723695682,0.13446988578102198,0.21251517786035998,0.2695258127380559,3.556394233937703,2.692399103879221,2.576803051487215,2.9666833762075564,2.8784052809614793,3.0434834818529692,3.075664813170799,3.122610648337617,3.4074606344490204,5.860218,11.158001,6.16855,10.037784333333335,0.3383241422727272,-2.592948475606062
9.089392,5,8,224,False,7.562971428571429,8.738377142857143,8.6921989,7.493069,8.118905,8.0735575,2.036339219548635,2.989507125478438,2.8207203396780196,11.606359656250001,9.007783,8.966259512922788,0.9160077245194037,1.1126180996059347,1.6665587706702163,0.11744579817325404,0.23680662929803128,0.8484132230581792,0.1816007804120803,0.25223915267380753,0.2778746217615525,3.3525628342204654,2.6814954225594327,2.5748884200502578,2.9687648653463947,2.8945891612275942,2.995597617367891,3.0290363427112923,3.067771467521687,3.3766396633799545,7.78316,5.860218,11.158001,10.157534783333334,0.7690693028787876,-1.8372120862121217
11.647526,6,8,225,True,8.156465285714287,8.945703714285715,8.810125566666667,7.78316,8.118905,8.2368405,2.5525516478818298,3.0889917524805077,2.869067591137508,11.606542617777777,9.089392,8.946223574726059,0.9267961130589144,1.068904291018736,1.6034763837907244,0.18411412134861185,0.21750254366043628,0.8496666378424742,0.23284915750131002,0.29896601367292264,0.2907698542589655,3.2080099141014995,2.7741865944913426,2.5839452850078377,3.00450261428931,2.926769706694248,2.958954640909449,2.9977625873743095,3.023888730593799,3.349739700823352,9.089392,7.78316,5.860218,10.32777801666667,-1.7442658456060611,3.06401382893939
13.262214,7,8,226,True,9.281294428571428,9.506816785714287,9.087097533333333,9.089392,8.772021,8.445471000000001,2.847307943623823,3.1100787236423577,2.8849048892787588,11.613868597345133,9.1256935,8.927000331848113,0.8709042518487063,1.0059390194241506,1.5287231136184753,0.37018741606723665,0.2881605044890406,0.8330126557617129,0.3111634255293865,0.34626079913312735,0.32057777673753485,3.1050375511113377,2.8758873091608272,2.601800425335762,3.033603325844653,2.952363826244386,2.945567360528408,2.9660135961007073,3.0005181083361885,3.321564831760637,11.647526,9.089392,7.78316,10.40488351666667,0.6512566565404039,2.206073826792926
13.17186,1,8,227,False,10.281767285714285,9.843760357142857,9.323562066666666,11.158001,10.123696500000001,8.518088,2.8012995846501263,3.2401296140661544,2.9202639534395223,11.620731995594713,9.161995,8.907828664386521,1.0213444256143946,0.9902074136693313,1.427114831979789,0.5010786405028134,0.40076811757196595,0.8363823473330311,0.35596769097791825,0.4183109331585933,0.36332727708137813,2.9621463653146702,2.9710432429761573,2.6415085825413183,3.0719875096665064,2.9871132539452185,2.941311462352538,2.937612929677566,2.988161675099217,3.2938576474961963,13.262214,11.647526,9.089392,10.358314750000002,-1.566615928181818,4.380161178181817
14.85876,2,8,228,False,10.810447142857143,10.385429428571427,9.5950901,11.647526,11.2031955,8.66324,3.299197786909704,3.407297079942024,3.0451852326200837,11.634933872807018,9.234565,8.890772784818997,1.1991324270465962,0.9545503463319238,1.3351834863581598,0.6872572068354957,0.5745343714920583,0.8653527256789488,0.4280348050698793,0.5018107112166048,0.4216138582398999,2.9018456815344975,3.1076845356298626,2.694883127580395,3.121036010060755,3.0336230624885636,2.9428187688720593,2.9266612177868474,2.9857611359379606,3.2706877886294357,13.17186,13.262214,11.647526,10.285738133333336,1.6921816593181822,2.8808402073484825
14.968023,3,8,229,False,12.111562142857142,10.6511175,9.807973333333335,13.17186,11.402763499999999,8.917173,2.776046438175148,3.618254518172932,3.1915997370258222,11.649488847161573,9.307135,8.873987911543743,1.6705906927784024,1.1574038277800465,1.3473894569626645,0.7986821820000539,0.7283592218040025,0.8544549055516218,0.4698845058986073,0.5614881390970797,0.4861952534631123,2.7326969160824874,3.177857515227131,2.7224969234152367,3.2072044053313458,3.0964104480054218,2.99537054549638,2.9450615942592115,3.0207168225653556,3.252686763869538,14.85876,13.17186,13.262214,10.192296266666668,5.047591581540404,-0.2718648482070716
17.652619,4,8,230,False,13.521484857142857,10.80402657142857,10.045637099999999,13.262214,11.402763499999999,8.917173,2.7169736387942676,3.8755596399301817,3.4974673518048385,11.675589413043479,9.325278,8.86343445270424,2.122280818430194,1.5666926085651511,1.5186078102959417,0.8174261233693935,0.8594591809886568,0.8371088638196944,0.5077054326904281,0.6349384821142354,0.554475924430703,2.7185308942262187,3.137462564081961,2.746857241101009,3.332831207673228,3.1497572919403924,3.0527385588352223,3.032744156426365,3.0542044847985816,3.251100496334874,14.968023,14.85876,13.17186,10.052897150000002,3.843146498207071,3.756575351792929
15.548488,5,8,231,False,14.444212857142858,11.003592142857144,10.181111933333334,14.85876,11.402763499999999,8.917173,1.9492297810650716,4.051659085939498,3.6312685947504053,11.692355207792207,9.343421,8.847815281639503,2.2612112087958978,1.9931089387341323,1.7614425027946072,0.7549331454002831,0.9759514618003966,0.8359916890480855,0.5042335309645087,0.7018829028384272,0.6226982511858979,2.7060866887285675,3.0293247614745162,2.733113701304664,3.484567202024808,3.2266660336856012,3.103783555388758,3.148536764293848,3.08878655350257,3.25221567014844,17.652619,14.968023,14.85876,9.772596533333333,-0.43122117590909115,6.207112642575758
20.10218,6,8,232,True,15.65202057142857,11.90424292857143,10.429673900000001,14.968023,12.409693,8.917173,2.475766511818947,4.578472705214233,4.03817563079987,11.728604452586206,9.452414999999998,8.8458913623138,2.336872482222588,2.466521797516195,2.075319224137212,0.7873697611586196,1.156529725552243,0.9378858812371125,0.4790509569774198,0.7722956872290503,0.7029110289166802,2.6951173835767266,2.951563648839113,2.7179659791937794,3.697350195272483,3.3509264047808967,3.159857723574698,3.3155521985313285,3.156657392952819,3.2689614274441046,15.548488,17.652619,14.968023,9.508319700000001,-0.8767219819696966,11.470582281969696
7.311467,7,8,233,True,14.801913857142859,12.041604142857143,10.2028923,14.968023,12.409693,8.599802,3.9910609987732992,4.393042739057726,4.015050675222407,11.709646781115879,9.343421,8.831548507465845,2.0637561527080805,2.6933292191086116,2.2688861772442173,0.7914289546177429,1.2772915586320757,1.0503452802688178,0.38612856553927705,0.781324317313258,0.7544373722020069,2.8585106771695092,2.9817741141404235,2.7504442720621314,3.88063076890325,3.4571170473739516,3.1935670437038377,3.477001596523279,3.221507596311993,3.2822447632762635,20.10218,15.548488,17.652619,9.418511583333334,-1.5034785410606066,-0.6035660422727271
3.447087,1,8,234,False,13.412660571428573,11.84721392857143,9.912006499999999,14.968023,12.409693,8.445471000000001,5.892597784664623,4.720891806001478,4.180071214278996,11.674336696581197,9.325278,8.829113934824399,1.6521710806904473,2.729526006815024,2.350543914633282,0.6801066368626513,1.303163464751543,1.1272565948623041,0.2783564964110037,0.7300974564447122,0.7837143132096549,3.3001247057430083,3.131135535528839,2.8625432750544673,4.09216822489401,3.5820778672802582,3.232776735694941,3.656974062357489,3.2972934960175277,3.299840432744828,7.311467,20.10218,15.548488,9.486849,1.5981565922727268,-7.637918592272726
9.506669,2,8,235,False,12.648076142857144,11.729261642857143,10.017831233333334,14.968023,12.409693,8.599802,6.01954722924775,4.75990473797301,4.126149697143592,11.665112578723404,9.343421,8.811362785467926,1.241918272002394,2.727583740747148,2.3949647086440193,0.5834945962303745,1.2891404896138277,1.180397547825097,0.2060206930491964,0.6826856768199102,0.815633047427927,3.688746054648444,3.295295868091471,2.975316607651678,4.285397890327008,3.703216950193881,3.274736161747715,3.8113975572894185,3.369029387538133,3.314763379962158,3.447087,7.311467,20.10218,9.669483916666666,0.14302797863636316,-0.30584289530302844
6.259185,3,8,236,False,11.40395642857143,11.757759285714286,9.958557766666669,9.506669,12.409693,8.599802,6.350992476795211,4.7231158723502125,4.16813899648341,11.642206105932203,9.325278,8.79963416317457,1.4184033055764924,2.6511356307015004,2.4041018395786784,0.4791944122556791,1.2386257522453858,1.2310583807059343,0.17822278018746288,0.6126925680479561,0.8414498911286342,4.199452631594167,3.466074773838327,3.096330093633728,4.443235226638049,3.825219815984697,3.321551744169609,3.9509031657833598,3.447982380021286,3.331013453930859,9.506669,3.447087,7.311467,9.840017683333333,-1.940071036515151,-1.6407616468181812
9.325278,4,8,237,False,10.214336285714285,11.867910571428572,9.988190633333334,9.325278,12.409693,8.917173,5.735552576251215,4.64055173701055,4.160095759512339,11.632430037974682,9.325278,8.782260730659512,1.9413019170008399,2.4913930043632226,2.4032728160187617,0.3387252151920445,1.1531772945231447,1.2876492001617108,0.18277390993891335,0.5388843500734721,0.8647137337818221,4.630678194088017,3.6746045441571185,3.192135662636589,4.552519811935244,3.9426755098042356,3.3791695429393114,4.045564366884432,3.539154261655398,3.3491852129260917,6.259185,9.506669,3.447087,10.03201745,-0.7074501319696979,0.0007106819696990341
8.200662,5,8,238,False,9.164646857142857,11.804429857142859,10.087378033333334,8.200662,12.409693,8.917173,5.248303765224199,4.68732739110298,4.077262501046099,11.618010844537816,9.3162065,8.766535908351427,2.3676013189205043,2.315601726644528,2.407456145201949,0.10419924307431631,1.0171832003977384,1.3303176358095328,0.1791191867204536,0.4574425054484273,0.8854310311896733,5.10197447753932,3.9040305831339444,3.2533129593293726,4.643329569815742,4.063948385920274,3.437897359809235,4.1092777820695305,3.6289072731816896,3.364467878292281,9.325278,6.259185,9.506669,10.2104157,0.09115017560606109,-2.100903875606062
11.357575,6,8,239,True,7.915417571428572,11.783719071428573,10.227691533333335,8.200662,12.2647175,9.207335,2.566561915709797,4.6887143576393395,4.044928010497516,11.616921154811715,9.325278,8.748115649995864,2.4398868614812605,2.34587861806712,2.42871987825856,0.1037657872856945,0.8426936076893519,1.3611883516491448,0.12132811281450287,0.3647744368101533,0.9048475728256196,5.1149452495237275,3.9050313165502266,3.231763891781425,4.659078377305042,4.178214286288763,3.495705760648744,4.110242407740623,3.7128973031359758,3.3795633083815275,8.200662,9.325278,6.259185,10.240351483333335,0.48159266045454574,0.6356308562121202
13.879062,7,8,240,True,8.85364542857143,11.827779642857143,10.4278645,9.325278,12.2647175,9.4159735,3.3803806096676405,4.706541162753999,4.072920682925099,11.626346741666667,9.3343495,8.731016103695744,2.0481074877450154,2.3841351178590307,2.4053236979442616,0.049394546997543295,0.6978421409386264,1.39173846356144,0.18149140876335726,0.2998092448735957,0.9288775955011456,5.027705193937204,3.943107935553357,3.271476886836157,4.70386386640451,4.29224731765388,3.56049270601545,4.118509551698151,3.7977555741107145,3.395711702108996,11.357575,8.200662,9.325278,10.13059265,2.017261527121212,1.7312078228787868
7.366095,1,8,241,False,9.413503714285714,11.413082142857144,10.381902533333335,9.325278,10.432122,9.4159735,2.5609139492476647,4.833077757510325,4.100255136894644,11.608669348547718,9.325278,8.71712823537498,1.618096371590271,2.43743674245298,2.3552762676928434,0.15134547311544627,0.5414522214793959,1.4044175400588395,0.1919305363141564,0.23950652244676957,0.93997770995786,4.551750360306211,3.9259375330246096,3.315011510449909,4.719890430905774,4.406029327899892,3.6336464940675492,4.107107254928957,3.882040658643223,3.4162726764012197,13.879062,11.357575,8.200662,10.026580999999998,4.952873546818182,-7.613359546818181
3.991364,2,8,242,False,8.625603,10.636839571428572,10.334726966666667,8.200662,9.4159735,9.4159735,3.2760516910471176,5.102305638802845,4.167069438007913,11.577192880165288,9.3162065,8.712794401980553,1.1424027169306676,2.568015785708224,2.3104749467577976,0.4444147962523562,0.5050440220361911,1.3937800796989155,0.19138291207963543,0.2002309768336891,0.9270925646413327,4.159822426277549,3.9242842404629963,3.376763302209779,4.768804845310036,4.527101367818522,3.7119979803629635,4.112952932195289,3.9621752447423537,3.448105204305307,7.366095,13.879062,11.357575,9.932538649999998,0.8345951149999997,-6.775769764999998
